3098310|51563|9079|3|29|43922.24|0.09|0.00|N|O|1997-08-06|1997-09-07|1997-08-09|NONE|RAIL|ans. accounts lose 
434595|138763|8764|2|40|72070.40|0.10|0.08|N|O|1996-04-20|1996-03-24|1996-05-12|NONE|FOB|cajole along the pinto be
3707456|97058|2077|2|28|29541.40|0.05|0.00|R|F|1995-04-04|1995-03-21|1995-04-20|DELIVER IN PERSON|MAIL|y regular instructions about th
3910787|166706|9223|4|40|70908.00|0.07|0.01|R|F|1993-10-29|1993-09-06|1993-10-30|DELIVER IN PERSON|FOB|x-ray. special, bold packages cajole furiou
2762784|119813|4836|1|3|5498.43|0.04|0.04|A|F|1994-07-12|1994-07-01|1994-07-16|COLLECT COD|FOB|quests. bl
518055|33535|6039|4|42|61678.26|0.09|0.06|N|O|1998-08-14|1998-08-15|1998-08-30|COLLECT COD|RAIL| even requests. pending, special p
5489447|188287|8288|1|21|28880.88|0.08|0.04|R|F|1993-04-02|1993-05-07|1993-04-25|TAKE BACK RETURN|MAIL|ts shall have to ma
5538693|189157|9158|2|48|59815.20|0.04|0.05|N|O|1996-07-05|1996-05-18|1996-07-27|NONE|FOB|l ideas. thin somas
1083237|145947|976|5|39|77724.66|0.02|0.01|N|O|1997-05-02|1997-03-02|1997-05-03|NONE|SHIP|eas cajole across the 
4057248|155737|8253|1|17|30476.41|0.01|0.06|A|F|1994-03-27|1994-03-20|1994-04-07|DELIVER IN PERSON|REG AIR|y final packages are silentl
2774947|195336|7856|5|50|71566.50|0.02|0.04|R|F|1993-05-10|1993-04-18|1993-05-30|COLLECT COD|MAIL|uriously ironic dolphins at the
1309892|52193|9709|2|21|24048.99|0.08|0.07|A|F|1992-06-14|1992-06-16|1992-07-12|TAKE BACK RETURN|RAIL|ronic hockey players affix blithely. 
2349056|166185|3734|1|30|37535.40|0.00|0.03|N|O|1997-06-12|1997-07-21|1997-06-19|TAKE BACK RETURN|SHIP|g the regular foxes. slyl
2452774|17788|5292|5|33|56290.74|0.09|0.02|A|F|1994-05-26|1994-06-08|1994-06-05|NONE|AIR| into the silent foxes. f
84294|180071|7626|1|17|19568.19|0.04|0.06|N|O|1996-01-27|1995-12-24|1996-02-23|COLLECT COD|TRUCK|beans boos
3889730|49023|4032|1|32|31104.64|0.03|0.04|R|F|1995-06-10|1995-06-19|1995-06-11|NONE|TRUCK|ges. quick accounts haggle 
146688|80350|5367|6|24|31928.40|0.08|0.05|N|O|1998-01-18|1998-03-26|1998-02-16|DELIVER IN PERSON|REG AIR|ng ideas haggle quietly ac
1563747|131848|4362|2|21|39476.64|0.00|0.00|A|F|1993-06-03|1993-04-08|1993-06-28|COLLECT COD|REG AIR|ages. fluffily bol
2185222|100901|902|2|37|70370.30|0.02|0.01|N|O|1997-07-10|1997-07-08|1997-07-14|DELIVER IN PERSON|REG AIR|uickly past the even war
5704226|114213|1747|1|1|1227.21|0.04|0.05|A|F|1994-01-24|1993-11-29|1994-02-10|NONE|SHIP|ts alongside of the regular brai
5433601|192584|142|1|17|28501.86|0.06|0.01|N|O|1997-10-07|1997-09-20|1997-11-06|DELIVER IN PERSON|AIR| packages. t
254912|57761|2772|1|33|56719.08|0.09|0.03|N|O|1998-10-17|1998-09-17|1998-10-21|NONE|SHIP|nis was slyly according to t
464865|109076|6607|1|37|40147.59|0.04|0.02|A|F|1995-02-25|1995-01-16|1995-03-27|NONE|FOB|as haggle beside the pint
5967876|193612|1170|1|30|51168.30|0.04|0.05|N|O|1995-07-08|1995-05-30|1995-07-29|COLLECT COD|FOB|, regular dependencies ab
5154692|161840|4357|3|43|81779.12|0.00|0.02|N|O|1996-07-12|1996-06-25|1996-07-20|NONE|FOB|l packages nag bold theodolites. iron
1574631|35170|2680|1|46|50837.82|0.04|0.06|N|O|1997-03-23|1997-05-03|1997-04-16|COLLECT COD|SHIP|haggle furiously among
2798695|41819|6828|1|18|31694.58|0.03|0.02|A|F|1994-03-02|1994-01-13|1994-03-03|TAKE BACK RETURN|TRUCK|y regular pinto beans thrash furiously exp
4884326|28615|3620|2|38|58657.18|0.08|0.02|N|O|1998-03-30|1998-06-02|1998-04-25|TAKE BACK RETURN|TRUCK|he ironic asymptotes. slyly pending f
5614688|167605|2638|3|18|30106.80|0.07|0.00|N|O|1997-08-04|1997-07-23|1997-08-23|COLLECT COD|TRUCK|rding to the iron
3740035|153723|3724|2|41|72845.52|0.06|0.01|N|O|1997-05-17|1997-04-21|1997-05-24|COLLECT COD|REG AIR|. pending requests 
1712517|145742|8257|3|50|89387.00|0.02|0.04|A|F|1995-04-04|1995-01-27|1995-04-13|DELIVER IN PERSON|TRUCK|the slyly ironic idea
1326178|175142|7660|1|12|14605.68|0.03|0.03|A|F|1993-01-11|1993-01-18|1993-02-10|COLLECT COD|FOB|ly regular platelets
3300738|40390|2895|2|27|35920.53|0.04|0.05|N|O|1998-04-24|1998-06-09|1998-04-28|COLLECT COD|RAIL|uickly quickly even acco
536002|61778|9297|2|37|64371.49|0.09|0.05|R|F|1993-03-22|1993-03-26|1993-03-26|NONE|SHIP|ly blithely final accounts. dolph
97253|85935|8444|1|15|28813.95|0.00|0.04|N|O|1998-04-03|1998-01-16|1998-04-06|NONE|TRUCK| the bold requests: regular accounts abov
1923361|110402|5425|2|21|29660.40|0.05|0.00|N|O|1998-05-23|1998-06-29|1998-06-14|TAKE BACK RETURN|AIR|ending packages. regular f
296198|178067|3102|7|45|51527.70|0.03|0.06|R|F|1995-01-25|1995-02-10|1995-01-26|TAKE BACK RETURN|REG AIR|ainst the blithely express dependen
1533222|117646|2669|1|4|6654.56|0.10|0.08|N|O|1998-08-19|1998-10-09|1998-09-06|NONE|TRUCK|y special accounts. car
2862017|168315|832|2|34|47032.54|0.07|0.05|R|F|1994-07-06|1994-09-23|1994-07-18|NONE|MAIL|kly ironic packages nag furiously. regul
2785473|2787|2788|5|33|55762.74|0.08|0.00|A|F|1993-09-21|1993-09-09|1993-10-06|DELIVER IN PERSON|SHIP|cial accounts haggle slyly furiously
935879|75558|5559|1|3|4600.65|0.00|0.02|N|O|1997-04-01|1997-02-25|1997-04-17|COLLECT COD|MAIL|theodolites sleep never quick
5133092|148148|3177|1|19|22726.66|0.01|0.08|N|O|1997-04-30|1997-05-25|1997-05-28|DELIVER IN PERSON|TRUCK|rate ruthlessly toward the final excuse
3256035|122052|9589|4|8|8592.40|0.00|0.00|N|O|1998-10-01|1998-10-11|1998-10-09|COLLECT COD|TRUCK|s haggle across the bold requ
3337670|168107|5656|2|17|19976.70|0.07|0.01|A|F|1994-07-29|1994-07-31|1994-08-05|COLLECT COD|TRUCK|into beans. regular, regular fox
2045890|7282|7283|2|1|1189.28|0.05|0.07|N|O|1998-01-07|1997-11-16|1998-01-12|DELIVER IN PERSON|FOB|blithe accounts
2204129|75586|8094|4|2|3123.16|0.05|0.07|R|F|1993-04-12|1993-03-24|1993-04-21|COLLECT COD|TRUCK|the slyly ironic excus
1984007|194805|4806|4|21|39895.80|0.01|0.05|A|F|1994-07-18|1994-08-11|1994-08-06|DELIVER IN PERSON|RAIL| furiously 
1886983|60455|2962|2|42|59448.90|0.05|0.07|N|O|1996-08-07|1996-08-06|1996-08-12|DELIVER IN PERSON|RAIL|ily unusual requests. fluff
1566242|126083|8596|6|13|14418.04|0.06|0.05|R|F|1994-12-01|1994-10-24|1994-12-18|NONE|TRUCK|ely ironic requests
3011110|157236|4782|6|32|41383.36|0.00|0.00|N|O|1996-07-19|1996-07-25|1996-07-27|DELIVER IN PERSON|TRUCK|y pending 
1781698|114026|1560|2|24|24960.48|0.03|0.05|A|F|1993-08-03|1993-08-04|1993-08-13|COLLECT COD|TRUCK| use slyly bold, bold deposits. fluffil
1304997|124794|2331|4|31|56382.49|0.08|0.04|R|F|1992-11-14|1992-11-17|1992-12-08|TAKE BACK RETURN|TRUCK|deposits slee
5618023|110342|2854|5|45|60855.30|0.00|0.01|N|O|1995-12-30|1995-12-31|1996-01-10|DELIVER IN PERSON|TRUCK|ly express accounts. ca
3986531|140796|797|2|38|69798.02|0.08|0.06|N|O|1997-09-15|1997-10-22|1997-09-18|NONE|TRUCK|s. bold packages haggle furiously. caref
4245922|3637|1138|2|2|3081.26|0.01|0.06|R|F|1994-06-30|1994-06-14|1994-07-23|DELIVER IN PERSON|AIR|ly regular, ironic requests. regular pa
4166306|87445|7446|1|24|34378.56|0.01|0.05|N|O|1997-05-31|1997-03-29|1997-06-27|TAKE BACK RETURN|MAIL|at the theodolites. carefully ironic 
4324002|135760|3300|4|28|50281.28|0.01|0.08|R|F|1992-06-05|1992-04-22|1992-06-06|DELIVER IN PERSON|REG AIR|e of the slyly unusual packages.
2934113|27048|2053|1|47|45826.88|0.06|0.08|R|F|1994-08-31|1994-07-19|1994-09-09|TAKE BACK RETURN|TRUCK|usly unusual a
1885123|163984|6501|2|49|100351.02|0.01|0.01|N|O|1996-04-04|1996-05-18|1996-04-11|DELIVER IN PERSON|REG AIR|nts sublate furiously even pinto b
1963780|76034|1049|7|22|22220.66|0.03|0.06|A|F|1992-08-29|1992-11-04|1992-09-14|COLLECT COD|TRUCK|ake blithe
4738626|175635|3187|1|36|61582.68|0.09|0.08|A|F|1994-03-19|1994-03-10|1994-04-05|DELIVER IN PERSON|SHIP|nstructions a
2927009|144338|9367|3|27|37322.91|0.09|0.07|N|O|1997-04-22|1997-05-30|1997-05-02|DELIVER IN PERSON|TRUCK|courts. carefully enticing excuses ca
1291203|26017|8520|2|37|34891.37|0.05|0.07|N|O|1997-03-09|1997-03-23|1997-03-15|DELIVER IN PERSON|AIR|y slow hockey players hagg
2608771|36647|4157|1|45|71263.80|0.03|0.04|A|F|1993-12-10|1994-01-04|1993-12-13|TAKE BACK RETURN|MAIL|ns cajole slyl
3658562|186960|1997|2|22|45033.12|0.05|0.07|R|F|1993-01-08|1993-03-09|1993-01-18|TAKE BACK RETURN|REG AIR|leep blithely
3912644|31610|9120|3|47|72455.67|0.08|0.06|N|O|1995-11-01|1995-11-10|1995-11-03|NONE|SHIP| excuses are at the regular accounts. ac
3790503|123817|3818|4|33|60746.73|0.00|0.04|N|O|1996-11-01|1996-10-06|1996-11-07|NONE|SHIP|thely at the carefully ironic foxe
1397314|174795|4796|5|13|24307.27|0.06|0.07|A|F|1992-11-10|1993-01-07|1992-12-10|NONE|TRUCK|ke about the pending deposits. 
4725443|168984|8985|1|13|26688.74|0.00|0.03|N|O|1997-11-05|1997-09-25|1997-12-05|DELIVER IN PERSON|MAIL|inder. fluffily regular theodolite
3499682|99864|2374|1|46|85737.56|0.03|0.04|N|O|1998-06-13|1998-07-01|1998-06-29|DELIVER IN PERSON|FOB| across the dependencies. spec
2745478|193267|8306|5|5|6801.30|0.07|0.04|R|F|1994-08-21|1994-08-17|1994-09-09|TAKE BACK RETURN|MAIL| packages. ac
3313159|47554|59|7|40|60062.00|0.04|0.08|N|O|1997-10-14|1997-11-14|1997-11-12|DELIVER IN PERSON|TRUCK|gular, final req
5170688|8362|8363|6|3|3811.08|0.03|0.04|N|O|1995-12-17|1995-11-11|1996-01-11|COLLECT COD|AIR|inst the express deposits. 
728100|84588|9605|5|26|40887.08|0.02|0.05|A|F|1992-10-11|1993-01-01|1992-11-08|COLLECT COD|SHIP|s wake slyly above 
5785120|191324|3844|4|18|25475.76|0.00|0.08|R|F|1993-01-17|1993-01-12|1993-01-22|DELIVER IN PERSON|SHIP|cial packages are fluffily at the ca
2984608|177148|9666|6|25|30628.50|0.04|0.03|A|F|1993-10-05|1993-09-25|1993-10-19|COLLECT COD|RAIL|oost furiou
5326336|102522|53|2|47|71652.44|0.06|0.03|A|F|1993-12-03|1993-11-18|1993-12-28|TAKE BACK RETURN|FOB|about the blithely bold foxes. 
1353315|172050|7085|4|34|38149.70|0.09|0.01|R|F|1994-08-30|1994-09-17|1994-09-28|NONE|RAIL|ar packages are. blithely
2301987|130190|2704|1|9|10981.71|0.07|0.08|R|F|1994-09-02|1994-10-22|1994-09-11|COLLECT COD|SHIP|usual deposits are slyly? pac
4528263|165708|8225|3|5|8868.50|0.05|0.02|A|F|1994-07-29|1994-08-22|1994-08-23|NONE|AIR|lways ruthless packages. slyly pending
904259|198744|8745|1|22|40540.28|0.02|0.00|N|O|1997-01-30|1997-03-17|1997-02-02|NONE|AIR| special accounts
5376868|79712|7234|3|4|6766.84|0.06|0.01|N|O|1998-06-12|1998-05-16|1998-06-27|DELIVER IN PERSON|RAIL|al courts are s
5952550|166297|6298|5|18|24539.22|0.09|0.01|N|O|1998-02-08|1998-01-06|1998-02-17|TAKE BACK RETURN|MAIL|dolites are slyly regular req
4822977|146048|1077|1|17|18598.68|0.07|0.00|N|O|1997-10-13|1997-11-26|1997-10-31|COLLECT COD|AIR|e furiously bold accounts affix
376577|51330|6341|4|28|35877.24|0.07|0.04|A|F|1994-05-16|1994-04-14|1994-06-13|DELIVER IN PERSON|RAIL| bold accounts across 
2950656|103091|8112|2|16|17505.44|0.08|0.03|N|O|1996-08-04|1996-10-13|1996-08-30|NONE|MAIL|usual accounts boost. fu
147942|86174|6175|5|45|52207.65|0.05|0.03|N|O|1998-06-13|1998-04-22|1998-06-30|DELIVER IN PERSON|REG AIR|its. blithely pending 
903075|20458|2961|1|44|60651.80|0.10|0.05|A|F|1993-06-03|1993-06-29|1993-06-21|COLLECT COD|SHIP|egrate accoun
2234338|58969|3980|7|5|9639.80|0.06|0.03|A|F|1994-05-23|1994-05-16|1994-06-02|DELIVER IN PERSON|MAIL| slyly final 
51270|179479|7031|1|50|77923.50|0.06|0.02|N|O|1998-01-05|1998-03-09|1998-01-16|NONE|SHIP|lithely special pl
3113031|179222|4257|1|40|52048.80|0.06|0.05|N|O|1997-05-22|1997-05-30|1997-06-15|NONE|TRUCK|y along the silent packages. 
229698|65665|8172|1|3|4891.98|0.06|0.07|A|F|1994-02-09|1994-02-05|1994-02-16|COLLECT COD|AIR| maintain carefully express accoun
5102624|49294|9295|2|31|38541.99|0.01|0.00|N|O|1996-05-16|1996-07-04|1996-06-02|COLLECT COD|REG AIR|requests haggle furiously. 
5091683|133554|1094|1|47|74614.85|0.00|0.06|N|O|1996-07-26|1996-09-04|1996-07-30|DELIVER IN PERSON|TRUCK|n accounts haggle carefully. p
2163591|33578|8585|3|8|12092.56|0.01|0.08|A|F|1992-10-31|1992-10-24|1992-11-01|TAKE BACK RETURN|RAIL| special, eve
4688128|70106|2614|7|21|22598.10|0.01|0.00|N|O|1995-09-02|1995-10-12|1995-09-12|NONE|TRUCK|g asymptotes
5167843|37817|321|2|38|66682.78|0.06|0.03|R|F|1992-05-05|1992-05-16|1992-05-10|COLLECT COD|FOB|yly silent frets detect carefully about
5319776|58669|8670|2|31|50457.46|0.05|0.02|R|F|1992-08-10|1992-08-29|1992-08-27|COLLECT COD|RAIL| furiously regular c
5558948|68536|8537|5|36|54163.08|0.05|0.01|N|O|1995-11-07|1995-12-21|1995-12-07|COLLECT COD|FOB|r requests. slyly f
3644417|9161|4162|3|21|22473.36|0.00|0.04|R|F|1993-11-22|1993-12-31|1993-12-07|NONE|SHIP|nic pearls sleep alongside of the car
1667300|5451|2952|1|8|10851.60|0.07|0.01|R|F|1993-02-05|1992-12-26|1993-02-13|DELIVER IN PERSON|FOB|eposits haggle quickly blithely final r
3409056|99006|6534|4|13|13065.00|0.02|0.02|N|O|1996-02-27|1996-02-16|1996-03-13|COLLECT COD|FOB| beans cajole after the caref
139751|86266|6267|4|18|22540.68|0.06|0.04|N|O|1998-09-15|1998-09-14|1998-10-04|COLLECT COD|FOB| unusual packages; pinto b
1801319|114425|9448|6|18|25909.56|0.00|0.05|A|F|1994-02-15|1994-01-09|1994-03-06|NONE|FOB|quests use carefully al
2604641|74207|4208|4|43|50791.60|0.08|0.08|N|O|1995-07-15|1995-06-02|1995-08-12|TAKE BACK RETURN|RAIL|sits integrate a
5149923|50329|5340|4|46|58848.72|0.04|0.08|A|F|1995-04-13|1995-06-19|1995-04-24|DELIVER IN PERSON|TRUCK|. ironic, express reques
5785382|40001|2506|4|36|33876.00|0.08|0.01|A|F|1992-08-10|1992-08-18|1992-08-16|TAKE BACK RETURN|MAIL|l frays wake slyly. furiously even acco
2611648|127389|2414|1|13|18412.94|0.07|0.08|A|F|1994-10-13|1994-09-12|1994-11-06|TAKE BACK RETURN|MAIL|, express pains are finally unusual, expre
4032805|11744|1745|3|39|64573.86|0.00|0.00|N|O|1997-08-23|1997-06-20|1997-09-12|NONE|SHIP|le? express requests boost blith
710022|148730|6273|4|38|67591.74|0.05|0.00|A|F|1992-01-23|1992-02-09|1992-02-13|COLLECT COD|REG AIR|ckages. quickly 
5443813|131672|9212|3|6|10222.02|0.02|0.05|R|F|1993-09-22|1993-11-25|1993-10-15|COLLECT COD|AIR| nag across the ironic accounts: accounts
2858400|135165|192|3|49|58807.84|0.05|0.07|A|F|1993-05-21|1993-06-04|1993-06-19|COLLECT COD|FOB|sly unusual requests use. bold accounts wi
3460263|199346|9347|4|9|13008.06|0.07|0.04|N|O|1996-04-27|1996-04-25|1996-05-14|TAKE BACK RETURN|MAIL|old asymptotes. even reques
2718400|82542|5051|2|7|10671.78|0.02|0.07|A|F|1993-11-27|1993-12-09|1993-12-15|NONE|AIR| pinto beans cajole fluffily blithely 
2831718|108271|8272|1|5|6396.35|0.03|0.06|R|F|1995-04-30|1995-03-23|1995-05-12|COLLECT COD|TRUCK|are across the even requests. express, sp
968770|121645|1646|4|29|48332.56|0.03|0.08|R|F|1995-02-24|1995-01-06|1995-03-10|DELIVER IN PERSON|MAIL|fully final packages 
1442786|117470|2493|2|11|16362.17|0.04|0.02|R|F|1994-02-17|1993-12-25|1994-03-06|DELIVER IN PERSON|RAIL|y unusual accounts. blithely regular 
796742|32456|7463|2|30|41653.50|0.01|0.02|N|O|1998-07-16|1998-05-27|1998-08-13|NONE|AIR|ccounts haggle blithely. slyly final a
2492737|157046|4592|1|50|55152.00|0.04|0.03|N|O|1996-07-15|1996-05-30|1996-07-19|NONE|RAIL|e fluffily above t
2210945|152482|7513|1|9|13810.32|0.10|0.07|N|O|1996-01-08|1995-12-08|1996-01-11|NONE|TRUCK|ic accounts sleep. ironic, final ac
643623|53335|851|2|49|63128.17|0.07|0.01|R|F|1992-04-23|1992-03-30|1992-05-11|DELIVER IN PERSON|FOB|refully ag
3495074|127135|9648|6|42|48809.46|0.01|0.04|R|F|1995-04-13|1995-03-11|1995-05-02|DELIVER IN PERSON|RAIL|ckages could have to affix among the carefu
2017766|20514|515|2|22|31559.22|0.08|0.03|N|O|1997-07-29|1997-08-20|1997-08-03|DELIVER IN PERSON|SHIP|cuses hagg
3496259|70976|5991|4|22|42833.34|0.03|0.07|N|O|1996-08-25|1996-08-23|1996-09-04|COLLECT COD|RAIL|accounts are carefu
193925|169615|4648|1|27|45484.47|0.06|0.01|N|O|1997-01-28|1997-01-18|1997-02-05|NONE|RAIL|quests nag furiously with 
2708096|50093|7609|4|39|40680.51|0.00|0.06|N|O|1995-09-29|1995-11-10|1995-10-08|TAKE BACK RETURN|AIR| the carefully regular dol
3312743|160109|2626|4|6|7014.60|0.09|0.01|A|F|1993-05-16|1993-06-05|1993-05-21|COLLECT COD|FOB|endencies. furiously iro
4312066|62394|9913|1|41|55611.99|0.08|0.07|N|O|1997-01-09|1997-01-05|1997-02-07|NONE|FOB|theodolites. carefully express foxes aga
4156419|167050|2083|5|25|27926.25|0.05|0.05|A|F|1994-12-10|1994-12-29|1995-01-08|DELIVER IN PERSON|SHIP|ly according to the specia
3662881|108910|3931|2|17|32621.47|0.07|0.08|R|F|1992-04-16|1992-03-06|1992-05-16|TAKE BACK RETURN|MAIL|ns are packages; qu
5781637|68614|8615|2|29|45895.69|0.06|0.02|N|O|1997-05-14|1997-06-12|1997-06-03|DELIVER IN PERSON|MAIL|refully special a
2727718|49606|7119|3|42|65335.20|0.09|0.08|A|F|1995-05-11|1995-04-26|1995-05-13|TAKE BACK RETURN|MAIL|oxes detect furiously reg
1426532|56114|1125|3|7|7490.77|0.02|0.06|N|O|1995-11-06|1995-12-13|1995-11-22|COLLECT COD|MAIL|ously. regular, close dependencies 
4284327|32951|2952|2|32|60286.40|0.04|0.06|R|F|1994-08-22|1994-08-28|1994-08-29|COLLECT COD|TRUCK|l accounts; furiously enticing accoun
3457281|134569|4570|2|50|80178.00|0.10|0.00|A|F|1992-01-30|1992-02-19|1992-02-20|DELIVER IN PERSON|RAIL|press attainments cajole bold pa
5674626|83630|8647|2|10|16136.30|0.09|0.04|N|F|1995-06-16|1995-05-08|1995-07-14|DELIVER IN PERSON|TRUCK|regular deposits wake fluffily against 
4687137|73895|3896|6|34|63542.26|0.05|0.08|N|O|1996-12-01|1996-12-31|1996-12-26|DELIVER IN PERSON|SHIP|ide of the deposits. even deco
1310689|166647|1680|6|15|25704.60|0.02|0.04|A|F|1994-01-30|1994-02-10|1994-02-12|COLLECT COD|MAIL|osits integrate furiously
4395044|5968|5969|3|9|16865.64|0.10|0.01|A|F|1992-08-19|1992-08-01|1992-08-31|TAKE BACK RETURN|MAIL|sly regular th
3830821|12865|2866|6|16|28445.76|0.02|0.01|A|F|1993-06-20|1993-06-21|1993-06-27|COLLECT COD|MAIL| pains haggle bl
3218247|78366|8367|1|28|37642.08|0.00|0.07|A|F|1993-08-13|1993-07-04|1993-09-10|DELIVER IN PERSON|FOB|ress packages. final courts cajole. furious
3513219|166409|8926|3|38|56065.20|0.02|0.01|A|F|1992-07-02|1992-09-07|1992-07-07|NONE|AIR|ic account
699457|94776|7286|5|22|38956.94|0.04|0.00|N|O|1998-04-02|1998-01-09|1998-04-25|NONE|MAIL| wake across the blithely even theodolites.
3991779|32673|5177|3|38|61015.46|0.08|0.06|R|F|1995-01-02|1995-01-22|1995-01-18|COLLECT COD|AIR|tions haggle blithely final foxes.
4240899|72287|7302|1|17|21407.76|0.08|0.08|N|O|1995-10-14|1995-09-04|1995-11-13|TAKE BACK RETURN|SHIP|unts lose quickly. fluffily b
1061538|199578|7136|2|21|35228.97|0.06|0.01|R|F|1993-09-06|1993-10-04|1993-10-01|COLLECT COD|RAIL| cajole alongside of the theodoli
1362304|184847|9884|4|44|85000.96|0.06|0.08|R|F|1995-01-21|1994-11-24|1995-01-28|DELIVER IN PERSON|AIR|express asymptotes
3324896|94479|2007|1|34|50097.98|0.02|0.04|A|F|1992-03-27|1992-02-22|1992-04-18|NONE|SHIP|regular foxes are doggedly. furiou
2491079|155580|5581|1|41|67058.78|0.08|0.01|R|F|1993-01-31|1993-01-07|1993-02-15|TAKE BACK RETURN|AIR|olites use furiously ironi
5068897|47944|5457|4|20|37838.80|0.06|0.07|N|O|1995-12-03|1995-12-15|1996-01-01|COLLECT COD|FOB|ely unusual asymptotes. furi
1604166|144060|6575|1|31|34225.86|0.08|0.05|A|F|1995-03-10|1995-03-16|1995-03-16|TAKE BACK RETURN|TRUCK| blithely silent inst
1553569|57148|2159|2|38|41995.32|0.02|0.08|N|O|1997-02-28|1997-03-02|1997-03-07|NONE|SHIP| packages are quickly 
1372710|48010|3019|5|10|9580.10|0.01|0.03|R|F|1994-03-31|1994-04-14|1994-04-25|DELIVER IN PERSON|TRUCK| are. quickly ironic
1519968|55322|333|3|4|5109.28|0.02|0.00|N|O|1998-03-31|1998-05-12|1998-04-16|DELIVER IN PERSON|SHIP|ic packages? furiously final 
2959076|10814|8318|7|1|1724.81|0.01|0.06|R|F|1995-01-26|1995-04-09|1995-01-28|TAKE BACK RETURN|TRUCK|ngside of the slyly slow request
3345187|175753|3305|2|23|42061.25|0.02|0.05|A|F|1993-11-22|1993-11-12|1993-12-16|NONE|MAIL|e furiously quickly unusual excuses? pendi
5838306|168481|3514|5|32|49583.36|0.05|0.06|A|F|1994-09-09|1994-09-22|1994-09-11|COLLECT COD|TRUCK|requests wake quickly alongside
4240101|68956|8957|3|17|32724.15|0.01|0.07|R|F|1994-06-30|1994-07-10|1994-07-26|DELIVER IN PERSON|REG AIR|ccounts sleep
41958|54892|9903|5|32|59100.48|0.09|0.02|N|O|1997-07-25|1997-07-29|1997-08-18|NONE|MAIL|arefully alongs
5007584|72585|5093|1|35|54515.30|0.10|0.00|N|O|1997-10-05|1997-10-15|1997-10-28|DELIVER IN PERSON|MAIL|. quickly expr
5710822|52547|2548|1|44|65979.76|0.09|0.04|N|O|1998-03-29|1998-02-19|1998-04-12|COLLECT COD|AIR|gular packages. requests are. final,
3927490|175513|3065|4|18|28593.18|0.10|0.02|A|F|1993-10-14|1993-11-08|1993-11-06|TAKE BACK RETURN|MAIL| fluffy sheaves sle
845920|148459|8460|3|38|57283.10|0.04|0.03|A|F|1993-08-08|1993-10-06|1993-09-04|TAKE BACK RETURN|TRUCK| carefully even dugouts detect furious
486309|4647|9648|2|2|3103.28|0.01|0.03|R|F|1992-06-12|1992-07-22|1992-06-16|TAKE BACK RETURN|FOB|ng deposits. furiously ironic depths a
857286|96367|1386|2|45|61351.20|0.03|0.03|A|F|1993-07-20|1993-09-02|1993-07-25|COLLECT COD|TRUCK|ely against the quickly unusual packa
3023361|11920|4422|5|31|56789.52|0.05|0.08|A|F|1992-07-17|1992-05-24|1992-08-15|DELIVER IN PERSON|REG AIR| blithely 
1490630|197568|88|1|45|74950.20|0.10|0.05|R|F|1992-03-23|1992-03-18|1992-04-03|TAKE BACK RETURN|TRUCK|ncies sleep blithely. fluffily clo
3632775|45024|7529|1|43|41667.86|0.02|0.00|N|O|1998-09-24|1998-07-19|1998-10-23|TAKE BACK RETURN|SHIP|ve the final asymptotes. blithely fina
200165|194891|7411|3|17|33760.13|0.05|0.01|R|F|1992-12-29|1992-11-20|1993-01-28|DELIVER IN PERSON|FOB|ges-- ironic, special sheaves are s
591104|114087|6599|5|50|55054.00|0.02|0.08|N|O|1995-10-20|1995-11-29|1995-11-06|TAKE BACK RETURN|FOB|iously quick realms-- fluffily
4452452|29950|2453|1|5|9399.75|0.03|0.04|A|F|1994-02-08|1994-02-21|1994-02-09|NONE|MAIL|. regular, regula
2435428|63094|8107|3|33|34883.97|0.05|0.06|A|F|1994-04-11|1994-01-25|1994-04-24|TAKE BACK RETURN|RAIL|refully slyly ironic requests. plat
1206183|146719|1748|1|9|15891.39|0.04|0.05|A|F|1994-05-10|1994-07-24|1994-05-21|COLLECT COD|MAIL|ously ironic accounts boost accordi
3782404|155525|3071|3|41|64801.32|0.03|0.04|N|O|1996-06-15|1996-06-10|1996-07-12|COLLECT COD|FOB|ing packages are furio
4411906|197884|404|1|45|89184.60|0.04|0.01|N|O|1995-11-23|1995-11-02|1995-12-23|COLLECT COD|TRUCK|ly regular deposits. carefully regu
3035234|71206|3714|7|12|14126.40|0.07|0.01|N|O|1996-09-21|1996-09-10|1996-10-14|COLLECT COD|REG AIR| slyly unu
3078436|112696|2697|4|11|18795.59|0.05|0.07|N|O|1995-08-28|1995-07-18|1995-09-10|DELIVER IN PERSON|FOB|nding deposits 
2268994|129422|1935|4|22|31931.24|0.10|0.07|R|F|1992-11-23|1993-01-10|1992-11-30|NONE|FOB|uses are. ironic, regular d
1536775|4906|9907|1|20|36218.00|0.10|0.00|N|O|1998-01-20|1998-01-12|1998-01-23|DELIVER IN PERSON|RAIL|l deposits bo
2671841|108527|1038|1|14|21497.28|0.07|0.07|R|F|1994-04-04|1994-03-11|1994-04-28|NONE|FOB|he carefully unusual forges aff
2046242|36070|3580|5|47|47285.29|0.04|0.07|N|O|1998-07-17|1998-09-17|1998-08-10|COLLECT COD|AIR|posits above
3589154|11376|3878|5|47|60506.39|0.09|0.07|N|O|1997-06-27|1997-08-26|1997-06-30|TAKE BACK RETURN|AIR|r theodolites. fluffily daring braids
