1|26|44920.98|0.03|0.06
5|31|52132.70|0.01|0.07
4|11|16340.61|0.01|0.08
2|39|58404.84|0.06|0.06
5|26|49423.66|0.07|0.01
2|3|3408.69|0.07|0.03
2|23|39002.48|0.02|0.07
5|15|29353.95|0.03|0.00
4|48|64866.24|0.09|0.03
3|22|39308.28|0.08|0.00
2|23|39045.72|0.04|0.04
5|6|9309.54|0.00|0.04
2|40|82559.60|0.05|0.03
1|18|22503.78|0.09|0.00
5|35|46841.55|0.03|0.08
2|44|74214.36|0.09|0.08
3|16|17442.88|0.04|0.02
3|50|68863.50|0.09|0.02
2|30|37505.70|0.03|0.01
5|50|87435.00|0.08|0.06
2|7|6881.07|0.02|0.02
3|28|57735.72|0.10|0.06
1|22|32306.34|0.04|0.08
4|46|88825.54|0.08|0.08
3|17|26375.16|0.09|0.03
1|4|4781.08|0.01|0.06
3|27|44565.66|0.04|0.06
3|26|29749.20|0.04|0.02
1|47|74994.61|0.05|0.03
5|4|4732.36|0.09|0.03
3|8|14743.28|0.10|0.05
2|32|38760.64|0.04|0.01
1|15|26337.15|0.04|0.07
6|17|29812.73|0.09|0.06
5|35|41268.50|0.10|0.02
5|44|61615.40|0.04|0.06
4|22|25807.54|0.03|0.05
1|50|91845.50|0.06|0.05
3|3|4952.04|0.01|0.06
1|42|69365.94|0.00|0.07
3|6|6708.48|0.01|0.02
5|23|21597.00|0.03|0.00
2|50|85840.50|0.01|0.08
1|27|29650.05|0.02|0.08
4|11|14325.63|0.01|0.04
2|9|15901.29|0.01|0.03
2|29|46476.27|0.05|0.06
1|48|90521.28|0.05|0.00
6|16|23190.88|0.05|0.04
1|32|41383.68|0.08|0.04
2|49|78228.50|0.10|0.00
5|40|73233.20|0.05|0.06
6|16|27548.32|0.01|0.01
3|16|25033.76|0.02|0.01
6|38|54849.20|0.07|0.08
2|23|32231.28|0.04|0.08
1|26|44684.38|0.09|0.07
4|26|36411.96|0.01|0.04
1|33|36798.96|0.08|0.08
3|38|69457.54|0.07|0.08
4|31|56846.25|0.07|0.07
1|32|56534.08|0.03|0.01
7|11|19257.92|0.02|0.06
1|2|4085.88|0.04|0.06
1|26|36073.18|0.04|0.01
3|19|34957.15|0.08|0.00
5|24|44805.12|0.04|0.00
6|21|26359.20|0.00|0.03
2|27|42892.20|0.07|0.06
4|40|76996.40|0.09|0.08
1|41|70303.93|0.04|0.00
6|8|14807.20|0.04|0.01
5|2|3303.32|0.07|0.03
3|12|18137.64|0.03|0.03
3|8|9529.84|0.06|0.05
2|4|4888.76|0.05|0.02
2|12|18499.56|0.05|0.01
1|11|21031.89|0.02|0.08
4|20|21662.00|0.00|0.06
4|49|73920.42|0.06|0.04
1|41|63487.27|0.05|0.03
4|31|48997.67|0.00|0.04
3|42|73198.86|0.01|0.06
2|18|28072.26|0.00|0.07
2|44|69152.16|0.03|0.08
5|50|93391.50|0.07|0.01
2|41|51915.84|0.09|0.03
2|40|64344.00|0.08|0.00
1|7|9136.61|0.01|0.05
6|31|44899.47|0.07|0.05
1|11|12298.77|0.04|0.03
2|6|5688.18|0.07|0.07
1|5|9384.80|0.10|0.03
1|45|85988.25|0.08|0.06
5|14|22268.12|0.06|0.02
2|35|42570.15|0.00|0.05
3|36|63133.56|0.05|0.03
3|34|52244.74|0.05|0.07
5|8|11835.12|0.08|0.06
4|23|43858.01|0.10|0.06
3|10|19218.30|0.01|0.04
6|5|9448.95|0.08|0.04
3|39|45053.19|0.10|0.06
1|27|34511.67|0.08|0.00
1|29|39307.47|0.10|0.05
7|14|16059.68|0.02|0.03
6|17|28366.88|0.06|0.04
1|48|55062.24|0.06|0.08
1|23|42363.47|0.07|0.04
1|12|17128.08|0.09|0.07
5|17|23277.76|0.06|0.04
6|18|25817.94|0.09|0.01
5|32|40843.52|0.03|0.06
1|14|21246.26|0.02|0.05
1|44|84033.40|0.10|0.05
1|30|38226.30|0.09|0.03
2|45|65311.20|0.08|0.02
4|43|44035.87|0.00|0.03
3|46|66815.92|0.08|0.04
7|21|27833.19|0.09|0.03
2|34|69018.64|0.01|0.06
1|14|23037.98|0.01|0.04
6|32|55706.56|0.02|0.00
3|4|5545.36|0.03|0.06
7|32|38117.44|0.00|0.01
5|19|23734.42|0.06|0.07
4|11|20888.56|0.04|0.01
1|19|21623.52|0.05|0.01
4|44|81566.32|0.10|0.00
1|12|21092.04|0.00|0.06
5|16|18386.40|0.07|0.00
5|14|14140.70|0.07|0.04
4|37|43778.40|0.10|0.05
1|23|42360.02|0.01|0.01
5|41|50112.66|0.08|0.03
4|43|77309.27|0.00|0.01
6|13|24582.48|0.05|0.03
2|46|56867.50|0.08|0.00
2|23|36837.95|0.07|0.02
5|4|4460.44|0.01|0.01
2|8|14413.84|0.05|0.04
2|22|34991.66|0.06|0.05
2|20|35576.80|0.06|0.07
3|27|51026.22|0.04|0.06
2|23|42548.39|0.04|0.01
2|9|11585.34|0.10|0.00
1|14|21384.30|0.10|0.00
3|9|15829.56|0.04|0.00
2|17|26308.52|0.03|0.00
3|44|74918.36|0.07|0.03
2|16|24409.44|0.09|0.06
1|26|42393.78|0.09|0.02
1|32|45033.92|0.06|0.08
2|14|22099.42|0.00|0.05
2|21|34495.02|0.07|0.05
6|22|36425.40|0.09|0.07
2|30|54471.60|0.04|0.05
3|44|71480.64|0.07|0.05
4|33|35677.62|0.02|0.04
1|29|51644.65|0.06|0.01
1|24|37092.72|0.02|0.04
1|1|1263.33|0.01|0.01
5|15|29218.35|0.01|0.00
6|34|61058.22|0.01|0.03
3|32|56666.56|0.05|0.06
4|14|24708.04|0.01|0.08
1|26|41797.60|0.00|0.07
2|37|52668.76|0.02|0.08
2|39|38338.56|0.05|0.08
2|48|54730.56|0.00|0.00
1|28|46415.60|0.08|0.07
1|5|5610.80|0.03|0.03
2|3|4204.35|0.07|0.05
6|20|30908.80|0.07|0.08
3|6|10414.02|0.00|0.01
5|25|47321.25|0.07|0.04
5|6|9801.60|0.04|0.05
3|15|19279.95|0.01|0.03
1|3|4171.38|0.06|0.01
1|26|47265.14|0.08|0.06
4|12|17814.00|0.08|0.00
3|43|46016.45|0.09|0.01
6|33|54836.76|0.08|0.05
1|20|22843.40|0.02|0.05
1|24|33587.28|0.08|0.02
1|26|49268.70|0.02|0.08
4|15|27613.05|0.02|0.03
3|22|28715.28|0.06|0.08
1|17|24148.33|0.04|0.00
7|31|41488.54|0.10|0.01
3|1|2025.97|0.09|0.02
1|36|52616.16|0.08|0.03
2|9|14692.86|0.01|0.02
4|5|6541.20|0.03|0.05
6|12|18425.16|0.06|0.02
5|35|72624.65|0.00|0.07
4|37|73553.41|0.06|0.04
2|45|67662.00|0.08|0.01
7|45|50358.60|0.08|0.03
5|33|62197.74|0.04|0.00
3|5|8838.80|0.08|0.04
3|31|57032.87|0.04|0.03
4|21|40442.43|0.03|0.02
4|48|86870.88|0.07|0.01
4|2|2722.62|0.09|0.00
1|48|64478.40|0.00|0.01
2|48|52614.24|0.01|0.08
1|42|63233.52|0.02|0.03
3|19|28679.36|0.09|0.01
7|20|31792.20|0.02|0.02
1|18|29226.06|0.07|0.02
5|38|56180.72|0.08|0.01
1|7|13635.58|0.10|0.00
3|32|50996.80|0.00|0.06
5|12|16623.96|0.06|0.05
1|3|5483.19|0.00|0.00
1|7|7847.21|0.08|0.01
5|18|36359.46|0.02|0.02
2|5|7137.20|0.09|0.07
1|43|77948.25|0.10|0.02
3|8|14430.24|0.07|0.03
4|32|60927.36|0.09|0.06
1|17|22820.97|0.07|0.04
6|17|21985.76|0.02|0.04
1|7|6776.21|0.10|0.08
4|50|91588.50|0.08|0.01
5|44|79104.96|0.06|0.08
1|29|47783.30|0.06|0.01
5|33|38976.96|0.10|0.03
6|8|13101.52|0.09|0.02
2|27|38920.50|0.10|0.01
3|34|36040.00|0.10|0.05
3|7|8598.03|0.09|0.06
1|45|64098.45|0.03|0.07
2|24|41559.60|0.06|0.07
5|7|10482.64|0.09|0.05
1|2|2902.90|0.10|0.04
3|2|3939.80|0.02|0.05
1|37|45521.84|0.01|0.03
3|21|27599.67|0.03|0.00
4|32|54361.28|0.01|0.05
6|8|14734.72|0.01|0.07
1|19|25049.60|0.06|0.05
5|32|63550.72|0.05|0.08
3|38|64318.42|0.10|0.04
1|29|38580.15|0.05|0.07
4|27|35784.72|0.03|0.08
3|7|11540.48|0.05|0.07
4|28|42436.24|0.05|0.06
6|5|6216.40|0.01|0.06
4|10|19589.60|0.10|0.03
1|19|28149.83|0.10|0.08
5|4|8071.80|0.04|0.08
2|39|60584.55|0.04|0.06
3|22|38382.96|0.01|0.04
5|28|54543.16|0.10|0.05
1|3|4903.89|0.06|0.04
4|46|53040.30|0.10|0.07
2|39|58634.94|0.03|0.00
1|12|20744.16|0.05|0.02
4|27|39918.42|0.09|0.03
1|37|35779.74|0.01|0.07
6|16|25418.08|0.08|0.05
1|24|41968.56|0.07|0.08
1|32|41958.72|0.07|0.07
5|24|25586.40|0.02|0.01
2|39|39860.73|0.05|0.08
5|1|1064.09|0.03|0.07
5|1|1596.62|0.06|0.06
2|28|45827.04|0.03|0.00
2|20|23765.40|0.00|0.03
1|16|32751.36|0.01|0.05
3|26|34065.46|0.08|0.00
3|44|55454.96|0.05|0.02
5|19|23925.75|0.02|0.05
6|39|47473.53|0.08|0.00
7|34|32436.68|0.02|0.06
3|24|45238.08|0.02|0.00
5|34|38013.70|0.06|0.07
5|15|27658.05|0.10|0.08
1|8|12275.44|0.07|0.06
1|46|84542.48|0.10|0.07
1|26|48875.32|0.02|0.08
1|47|73113.67|0.09|0.00
4|6|9428.88|0.09|0.05
2|26|33756.32|0.06|0.00
2|26|25533.30|0.05|0.08
1|6|11027.22|0.10|0.01
5|30|46514.10|0.02|0.06
3|22|39021.18|0.02|0.08
2|50|66811.50|0.02|0.03
4|13|22240.01|0.02|0.00
5|23|27468.44|0.04|0.01
1|41|84540.77|0.04|0.03
6|38|47855.30|0.05|0.03
1|32|38948.80|0.09|0.07
3|46|43378.92|0.09|0.06
2|12|18017.28|0.02|0.01
5|29|40730.21|0.07|0.07
1|13|22785.75|0.02|0.03
1|49|66366.58|0.08|0.07
4|10|18779.60|0.09|0.04
2|24|42039.60|0.03|0.00
2|20|27787.00|0.03|0.08
1|42|75299.70|0.01|0.02
4|38|69721.26|0.00|0.08
3|11|18167.82|0.01|0.02
2|44|46861.76|0.00|0.00
4|3|3822.84|0.04|0.00
4|40|62904.40|0.00|0.00
6|10|10621.10|0.07|0.00
6|18|21514.86|0.01|0.08
4|30|39639.60|0.05|0.00
5|36|37118.16|0.07|0.05
5|25|39114.25|0.10|0.02
3|9|17036.55|0.00|0.07
5|2|4023.88|0.05|0.01
2|42|64656.48|0.07|0.02
4|7|10524.36|0.03|0.02
6|24|31496.64|0.04|0.00
1|15|21590.25|0.04|0.05
1|38|72464.86|0.02|0.02
1|18|31097.52|0.04|0.05
2|29|39302.83|0.07|0.06
1|30|33754.20|0.00|0.06
7|7|10013.22|0.06|0.02
4|17|23567.78|0.09|0.07
3|49|60085.27|0.04|0.01
7|44|53290.60|0.04|0.01
2|47|76917.38|0.04|0.07
7|34|42510.88|0.01|0.01
5|24|40145.76|0.03|0.01
1|40|46724.80|0.03|0.06
3|24|41297.04|0.05|0.05
4|8|12292.80|0.09|0.03
3|19|37866.05|0.08|0.07
1|34|62519.20|0.05|0.00
4|50|66311.50|0.04|0.04
4|21|22617.42|0.08|0.05
4|30|41379.00|0.09|0.05
6|40|62825.20|0.06|0.01
1|21|37522.59|0.02|0.05
3|12|22209.48|0.00|0.08
2|19|27235.36|0.07|0.02
3|9|12432.69|0.10|0.00
2|31|48780.98|0.06|0.03
1|3|5063.07|0.01|0.00
4|7|13621.37|0.06|0.00
5|4|4408.20|0.08|0.00
6|32|64862.40|0.04|0.01
1|22|28033.94|0.07|0.00
5|12|20889.84|0.04|0.07
4|37|38333.85|0.06|0.03
3|47|57306.16|0.04|0.03
1|6|9712.14|0.01|0.01
1|46|61099.50|0.08|0.00
3|24|24360.72|0.03|0.06
4|13|21549.97|0.01|0.03
3|15|22986.45|0.09|0.08
4|2|3829.74|0.06|0.02
5|32|56341.76|0.05|0.06
4|16|23830.40|0.07|0.01
5|18|29190.78|0.04|0.01
4|31|44992.47|0.10|0.05
2|41|46905.64|0.00|0.05
4|34|38528.80|0.03|0.05
4|24|48550.08|0.08|0.06
5|29|50913.85|0.09|0.08
5|13|25192.96|0.04|0.06
6|15|19519.05|0.08|0.01
6|10|17617.80|0.10|0.08
1|45|89459.10|0.02|0.07
1|37|46369.51|0.04|0.01
4|5|9209.50|0.07|0.06
6|24|30775.68|0.03|0.04
2|34|50707.94|0.06|0.05
6|18|29208.06|0.09|0.07
1|25|35261.50|0.09|0.08
1|44|65141.56|0.06|0.07
6|17|30341.43|0.01|0.04
4|19|31874.40|0.00|0.07
6|48|55299.84|0.00|0.05
4|45|45317.70|0.08|0.08
2|33|60353.37|0.10|0.05
1|17|31480.43|0.01|0.05
2|35|56965.65|0.04|0.02
5|7|11246.41|0.07|0.04
4|28|53534.60|0.00|0.04
3|48|90134.88|0.08|0.07
7|19|22938.13|0.01|0.01
5|26|31311.02|0.08|0.04
4|49|86573.20|0.06|0.05
1|40|69988.40|0.01|0.04
6|47|60311.34|0.10|0.00
1|50|96196.50|0.09|0.00
2|40|42122.00|0.05|0.07
1|38|74057.06|0.01|0.03
4|48|85381.44|0.04|0.02
1|26|31646.16|0.06|0.07
2|42|82780.32|0.05|0.02
2|17|19501.89|0.06|0.04
6|35|37455.95|0.08|0.03
1|40|62826.00|0.05|0.02
5|50|79378.00|0.00|0.05
5|31|42074.75|0.03|0.02
3|27|37024.83|0.09|0.07
2|6|8702.52|0.09|0.06
2|25|35360.25|0.01|0.03
1|46|49364.90|0.08|0.04
1|4|4020.16|0.08|0.02
5|44|77785.40|0.05|0.01
1|42|76141.38|0.08|0.01
5|13|17568.59|0.08|0.05
1|50|57408.50|0.10|0.04
2|1|1794.70|0.04|0.07
1|21|25034.10|0.07|0.05
5|5|9819.60|0.05|0.07
2|20|28607.80|0.08|0.02
2|39|76321.83|0.10|0.06
2|16|29614.24|0.05|0.02
4|22|27065.28|0.09|0.03
2|2|2208.22|0.00|0.01
2|46|64142.40|0.06|0.08
4|15|18137.70|0.08|0.05
2|23|24796.07|0.08|0.02
1|13|18425.68|0.01|0.00
2|26|49970.44|0.03|0.02
2|37|64887.64|0.08|0.08
3|33|41821.89|0.02|0.07
1|23|24495.92|0.02|0.07
3|42|55495.02|0.10|0.03
1|33|64051.02|0.05|0.01
5|49|95645.55|0.07|0.04
4|35|49749.70|0.06|0.03
7|50|77075.50|0.08|0.04
4|47|61532.87|0.00|0.05
4|4|4432.04|0.06|0.01
1|8|10090.00|0.08|0.05
7|35|61556.60|0.08|0.04
3|33|42779.55|0.00|0.05
2|43|78506.82|0.02|0.02
4|21|38194.17|0.03|0.04
1|24|45455.28|0.03|0.04
4|31|35589.55|0.10|0.06
2|7|9395.82|0.08|0.03
1|15|14610.00|0.02|0.05
5|17|29473.75|0.02|0.00
6|40|57580.40|0.09|0.04
3|30|57119.10|0.01|0.07
2|24|34546.80|0.00|0.02
2|18|24307.92|0.10|0.06
2|8|15047.68|0.09|0.07
2|34|49212.28|0.00|0.06
6|3|5708.76|0.02|0.04
6|41|53928.53|0.09|0.00
7|13|21367.84|0.09|0.06
1|30|47418.30|0.06|0.03
1|24|34353.84|0.03|0.03
4|20|34635.80|0.07|0.06
2|21|28337.40|0.00|0.07
5|12|13453.20|0.03|0.07
1|12|19472.28|0.04|0.02
1|13|14821.43|0.06|0.05
5|3|3579.66|0.05|0.05
6|23|22886.15|0.00|0.03
1|47|76925.84|0.00|0.04
4|11|17728.26|0.00|0.00
3|3|5660.37|0.07|0.06
7|36|58344.48|0.06|0.03
1|29|41538.15|0.09|0.07
5|39|51104.43|0.02|0.01
4|22|43801.78|0.08|0.08
2|22|44966.68|0.06|0.08
2|48|65436.96|0.10|0.06
3|44|52898.56|0.00|0.02
2|42|61213.74|0.07|0.05
5|31|45893.02|0.10|0.03
1|5|6541.15|0.06|0.06
4|13|26103.87|0.02|0.00
3|50|75129.00|0.05|0.05
2|26|32351.54|0.05|0.02
1|9|17612.10|0.06|0.01
2|43|56512.32|0.06|0.01
2|13|16642.99|0.10|0.07
3|32|48141.44|0.02|0.05
4|42|77860.44|0.00|0.03
1|46|53922.58|0.00|0.08
2|25|37861.75|0.05|0.01
5|20|23885.40|0.06|0.07
1|3|5045.22|0.04|0.03
1|37|69705.78|0.00|0.04
1|48|86245.44|0.10|0.02
1|19|33015.73|0.03|0.07
6|38|55270.24|0.05|0.01
5|7|10482.36|0.09|0.06
2|42|53602.92|0.05|0.00
2|40|59538.80|0.08|0.00
1|47|59136.34|0.01|0.03
7|27|50161.95|0.10|0.03
4|46|73950.52|0.10|0.01
2|18|22448.88|0.05|0.07
1|16|18001.60|0.03|0.02
3|18|31891.68|0.10|0.04
1|48|80963.52|0.09|0.07
7|6|6727.26|0.07|0.04
2|30|35493.60|0.05|0.03
2|22|26447.96|0.02|0.01
4|37|64887.27|0.02|0.02
3|1|1380.28|0.10|0.03
5|3|2973.03|0.00|0.05
1|45|53157.15|0.02|0.08
1|22|39396.50|0.06|0.03
5|9|11161.98|0.10|0.07
6|40|47408.80|0.05|0.00
4|47|84072.66|0.07|0.05
1|4|6470.32|0.01|0.04
1|9|10990.08|0.07|0.04
1|26|50360.44|0.07|0.05
4|40|45924.00|0.01|0.01
5|46|80490.34|0.10|0.08
3|18|21476.88|0.07|0.02
1|27|46325.52|0.05|0.08
3|34|63950.60|0.01|0.01
5|47|77862.08|0.00|0.04
6|19|25257.65|0.02|0.04
1|8|11027.76|0.09|0.07
6|3|3420.30|0.10|0.06
3|34|44479.82|0.06|0.04
4|20|32010.00|0.02|0.05
2|37|55038.61|0.07|0.01
4|33|44729.19|0.00|0.00
1|7|14440.72|0.09|0.03
1|27|51189.57|0.02|0.07
5|18|33242.40|0.10|0.03
2|17|29985.62|0.08|0.06
1|17|28860.90|0.07|0.08
3|21|23628.57|0.08|0.00
4|37|42666.92|0.04|0.02
5|32|56662.72|0.06|0.08
3|39|46222.41|0.03|0.00
5|40|43725.60|0.05|0.06
2|37|61261.27|0.03|0.06
4|28|48180.16|0.05|0.08
1|42|45867.36|0.06|0.01
6|40|44367.20|0.07|0.00
1|4|5974.04|0.04|0.06
2|17|28606.24|0.00|0.08
3|7|12451.11|0.00|0.02
6|11|13432.87|0.03|0.06
4|36|64431.36|0.04|0.07
3|10|14614.50|0.05|0.00
1|26|45751.94|0.09|0.05
1|24|47423.52|0.04|0.08
4|18|34037.10|0.07|0.01
1|48|63042.72|0.04|0.04
1|22|42459.12|0.02|0.01
3|13|18986.37|0.00|0.04
5|10|19029.70|0.00|0.05
1|47|82753.84|0.06|0.07
3|16|28990.08|0.10|0.07
2|9|16755.93|0.08|0.06
1|10|13944.50|0.10|0.03
1|7|11673.83|0.01|0.07
6|2|3120.92|0.07|0.00
3|27|50218.11|0.01|0.00
3|34|40331.82|0.07|0.01
3|26|43621.24|0.08|0.07
3|4|4156.48|0.05|0.04
3|16|18737.76|0.08|0.06
5|36|64938.60|0.08|0.06
7|3|4381.62|0.02|0.01
6|19|26835.03|0.07|0.01
3|23|27282.37|0.07|0.05
2|48|67079.04|0.00|0.02
1|42|66046.68|0.09|0.08
5|16|31183.04|0.03|0.06
1|21|23228.10|0.04|0.08
2|5|7292.40|0.04|0.06
1|9|17522.73|0.05|0.05
2|37|50626.36|0.04|0.06
4|4|4920.72|0.10|0.07
3|50|63363.50|0.01|0.05
6|6|6811.20|0.04|0.05
1|31|44283.19|0.02|0.04
2|46|79109.88|0.00|0.01
1|48|80146.56|0.09|0.05
7|35|49819.70|0.00|0.04
6|21|25454.52|0.02|0.02
4|2|3211.18|0.09|0.04
3|7|10160.50|0.07|0.05
3|23|26685.52|0.02|0.03
2|32|46992.32|0.10|0.00
3|22|26955.28|0.09|0.07
4|15|28874.10|0.03|0.05
1|10|12372.80|0.04|0.01
2|34|61158.52|0.07|0.08
1|8|9177.28|0.09|0.03
4|25|34084.25|0.09|0.04
7|43|79887.55|0.01|0.05
6|33|57282.06|0.04|0.02
1|39|64607.40|0.07|0.04
3|4|7022.80|0.04|0.08
3|32|31233.28|0.09|0.06
7|43|63053.91|0.10|0.01
2|22|30168.82|0.10|0.05
2|1|1623.63|0.03|0.03
2|43|64566.22|0.01|0.05
2|18|34685.64|0.07|0.07
4|13|23878.40|0.03|0.03
6|40|50651.60|0.06|0.03
2|13|19557.85|0.03|0.03
3|10|11021.30|0.05|0.06
3|25|31279.25|0.02|0.04
4|1|1047.07|0.08|0.07
1|12|19014.48|0.07|0.04
5|37|59182.61|0.06|0.04
1|18|33927.30|0.04|0.07
4|35|41378.40|0.10|0.03
1|19|33549.44|0.04|0.07
5|36|48506.04|0.04|0.03
6|9|16135.83|0.10|0.04
1|12|12408.72|0.06|0.08
1|3|4207.11|0.06|0.03
3|40|54254.80|0.05|0.01
5|11|15536.62|0.02|0.00
3|22|32218.12|0.09|0.07
6|39|64334.01|0.02|0.03
1|1|1221.16|0.02|0.01
4|11|16031.95|0.10|0.00
4|35|61870.20|0.04|0.02
6|1|1032.00|0.10|0.01
5|14|21371.14|0.05|0.01
4|48|64963.20|0.07|0.07
6|8|12509.04|0.08|0.05
4|31|42576.64|0.03|0.03
3|41|68868.93|0.00|0.03
7|27|50108.22|0.10|0.05
5|20|32551.20|0.06|0.08
7|17|20982.59|0.04|0.07
2|36|60357.60|0.05|0.02
3|49|86033.22|0.01|0.00
1|23|28941.59|0.04|0.07
7|27|45348.66|0.04|0.04
2|37|45663.18|0.08|0.06
1|33|50510.13|0.00|0.08
1|48|66067.20|0.02|0.04
5|28|52129.28|0.00|0.07
5|19|32483.35|0.03|0.02
4|48|85813.44|0.09|0.06
5|28|33688.76|0.04|0.05
4|6|8318.64|0.06|0.07
6|49|57091.37|0.09|0.07
6|13|14107.34|0.02|0.00
3|5|9624.35|0.10|0.00
2|24|30147.84|0.10|0.04
1|40|46245.20|0.02|0.00
4|5|9174.50|0.02|0.06
1|37|48220.25|0.10|0.07
3|25|34858.25|0.03|0.04
6|23|33339.19|0.08|0.07
1|30|40001.70|0.07|0.04
6|28|29093.96|0.08|0.05
5|33|63788.01|0.04|0.08
5|30|30841.50|0.08|0.05
1|3|3648.84|0.09|0.02
1|1|1112.09|0.08|0.01
3|22|25522.42|0.00|0.08
2|31|34383.96|0.10|0.08
5|50|96499.00|0.07|0.01
3|6|8137.74|0.08|0.05
5|24|42524.16|0.03|0.08
5|11|14710.19|0.06|0.08
2|22|30917.70|0.01|0.02
3|39|43294.68|0.03|0.07
3|5|5860.50|0.06|0.08
1|39|62928.06|0.02|0.01
3|14|23502.08|0.09|0.02
3|12|12853.56|0.01|0.01
1|43|64912.80|0.00|0.06
1|23|31609.59|0.00|0.02
1|3|4165.11|0.05|0.06
1|28|29037.40|0.10|0.05
5|36|74663.28|0.05|0.02
1|49|85151.22|0.09|0.01
2|40|50090.00|0.07|0.08
3|11|18056.94|0.10|0.03
2|44|62097.64|0.04|0.03
5|44|67957.56|0.03|0.05
2|1|1267.27|0.08|0.00
2|22|40388.04|0.03|0.03
5|47|49822.82|0.02|0.07
2|25|48798.00|0.01|0.01
1|35|67094.65|0.03|0.08
3|21|28314.51|0.03|0.08
3|16|28060.32|0.09|0.00
1|31|39906.30|0.02|0.06
5|29|29232.87|0.05|0.08
1|6|7580.04|0.07|0.08
1|31|34879.96|0.04|0.05
6|27|26379.00|0.03|0.07
1|49|78624.42|0.09|0.02
3|26|33987.46|0.08|0.06
5|21|37565.64|0.02|0.01
3|7|12710.88|0.09|0.06
1|26|33521.02|0.00|0.03
1|48|79520.16|0.02|0.02
1|20|33311.40|0.10|0.00
6|9|15954.39|0.04|0.01
1|27|40027.77|0.03|0.05
3|45|80767.80|0.01|0.02
4|46|71689.62|0.04|0.08
3|44|77341.44|0.03|0.04
2|17|28555.75|0.09|0.02
2|16|28603.36|0.08|0.01
1|32|49844.80|0.06|0.08
7|36|52975.08|0.07|0.03
1|32|43276.48|0.01|0.01
2|45|68919.75|0.10|0.04
1|15|22598.85|0.07|0.01
2|32|55256.00|0.01|0.03
3|11|21393.35|0.05|0.00
3|41|72399.44|0.09|0.06
2|34|55409.80|0.09|0.04
5|33|32407.65|0.02|0.06
7|46|85507.10|0.05|0.04
1|29|38635.83|0.02|0.04
5|4|5813.56|0.03|0.01
6|31|47351.88|0.02|0.07
3|2|3663.52|0.10|0.08
1|29|50569.04|0.03|0.00
5|14|23937.06|0.05|0.05
3|30|44115.00|0.09|0.08
2|25|43018.75|0.06|0.03
2|9|15179.67|0.10|0.07
1|42|61295.64|0.02|0.06
5|34|67658.30|0.03|0.02
3|48|50980.80|0.07|0.05
4|15|20524.80|0.09|0.03
4|34|56799.72|0.02|0.00
1|43|81138.42|0.03|0.07
6|42|51541.14|0.06|0.06
6|46|53460.74|0.01|0.00
1|43|54535.61|0.03|0.02
6|49|56704.27|0.02|0.07
2|10|19859.20|0.02|0.04
3|49|51060.45|0.02|0.08
1|11|11110.33|0.10|0.00
1|23|40752.09|0.06|0.08
2|9|14144.31|0.04|0.08
6|48|73275.36|0.08|0.06
1|9|18368.46|0.02|0.01
6|2|4067.94|0.08|0.08
6|34|66907.58|0.04|0.02
2|21|25982.88|0.02|0.07
2|29|41075.31|0.07|0.06
1|19|25770.27|0.03|0.01
6|11|19622.57|0.02|0.00
1|5|7737.45|0.07|0.08
5|46|58666.56|0.08|0.00
1|43|69338.36|0.01|0.06
5|31|31498.79|0.06|0.03
6|7|9691.29|0.00|0.03
3|49|67688.60|0.00|0.05
3|16|22726.88|0.04|0.02
4|35|65798.95|0.01|0.05
1|38|37848.00|0.08|0.04
3|15|22958.40|0.00|0.02
1|30|34474.80|0.08|0.07
3|6|10834.32|0.02|0.01
4|34|40433.48|0.01|0.03
1|10|14334.80|0.05|0.02
1|11|12067.11|0.04|0.08
1|15|20691.15|0.10|0.07
1|1|1651.68|0.10|0.00
3|33|56422.74|0.05|0.07
2|48|90662.40|0.10|0.01
1|36|53588.88|0.06|0.05
5|40|65422.40|0.01|0.01
1|2|3139.18|0.06|0.00
3|49|80591.77|0.04|0.02
1|19|32238.82|0.08|0.05
5|40|77674.80|0.10|0.06
1|8|12684.80|0.08|0.01
1|43|82298.56|0.06|0.08
4|16|25578.56|0.08|0.05
1|40|73352.00|0.04|0.02
6|36|58669.20|0.10|0.04
1|29|42556.05|0.02|0.04
2|42|48179.04|0.03|0.02
1|45|88648.20|0.08|0.03
1|25|44170.00|0.01|0.08
5|19|21719.66|0.00|0.07
1|31|50983.53|0.08|0.03
7|3|5981.76|0.09|0.03
5|38|66263.26|0.02|0.01
2|10|13223.00|0.04|0.08
2|13|12337.52|0.01|0.01
2|29|52077.33|0.05|0.00
4|40|63703.60|0.03|0.06
4|37|51774.47|0.06|0.06
1|2|2556.68|0.01|0.05
2|46|47153.22|0.00|0.08
7|33|37621.98|0.00|0.02
1|22|37966.94|0.06|0.01
3|9|11404.80|0.10|0.03
2|45|74553.75|0.08|0.07
1|11|17408.93|0.07|0.08
7|34|56020.10|0.03|0.02
5|26|37580.92|0.02|0.07
2|11|12078.66|0.08|0.03
4|29|48186.11|0.04|0.01
5|49|92064.63|0.09|0.01
6|40|60344.00|0.00|0.04
3|2|2718.70|0.10|0.00
1|40|55135.60|0.05|0.02
6|2|2108.04|0.06|0.05
6|15|24743.55|0.07|0.06
2|28|53840.64|0.01|0.04
2|3|3783.63|0.10|0.07
5|46|49450.00|0.09|0.06
3|6|6324.00|0.05|0.04
1|46|70864.84|0.09|0.01
1|17|25864.14|0.08|0.03
